data_point,s1,s2,s3,datetime,"c(1, 2)","c(1, 3)","c(2, 3)"
946,0.964785243,0.000620232,0.67534967,2025-01-07 13:40:00,0.8752596098436384,0.9999999999999996,0.8752596085320471
947,0.954793373,0.001022342,0.668355361,2025-01-07 13:50:00,0.7903045811553914,1.0,0.7903045808196455
948,0.944806023,0.001524349,0.661364216,2025-01-07 14:00:00,0.6098372846831447,1.0,0.6098372841252253
949,0.934824192,0.002126203,0.654376935,2025-01-07 14:10:00,0.24145752511171933,1.0,0.24145752912988866
950,0.92484888,0.002827844,0.647394216,2025-01-07 14:20:00,-0.26241472036329144,1.0,-0.26241471562310775
951,0.914881082,0.003629201,0.640416757,2025-01-07 14:30:00,-0.6211529995971009,1.0,-0.6211529969215143
952,0.904921796,0.004530194,0.633445257,2025-01-07 14:40:00,-0.7955296163272643,1.0,-0.7955296140626762
953,0.894972017,0.005530733,0.626480412,2025-01-07 14:50:00,-0.8778318968768268,1.0,-0.8778318954299952
954,0.885032742,0.006630718,0.619522919,2025-01-07 15:00:00,-0.9202646389316217,1.0,-0.9202646383920813
955,0.875104963,0.00783004,0.612573474,2025-01-07 15:10:00,-0.944318183759184,1.0,-0.9443181843168866
956,0.865189673,0.009128578,0.605632771,2025-01-07 15:20:00,-0.9590711284156436,1.0,-0.9590711291334599
957,0.855287865,0.010526202,0.598701505,2025-01-07 15:30:00,-0.9687037124636579,0.9999999999999999,-0.9687037137501119
958,0.845400527,0.012022772,0.591780369,2025-01-07 15:40:00,-0.9753134362145234,0.9999999999999998,-0.9753134367616915
959,0.835528649,0.013618139,0.584870055,2025-01-07 15:50:00,-0.9800338758991122,0.9999999999999999,-0.9800338755563774
960,0.825673219,0.015312144,0.577971253,2025-01-07 16:00:00,-0.9835169613412377,0.9999999999999998,-0.9835169609776166
961,0.815835221,0.017104617,0.571084654,2025-01-07 16:10:00,-0.9861575998306825,1.0,-0.986157599890663
962,0.806015639,0.018995378,0.564210947,2025-01-07 16:20:00,-0.9882056749370017,1.0,-0.988205674918314
963,0.796215455,0.02098424,0.557350819,2025-01-07 16:30:00,-0.9898252544781997,0.9999999999999998,-0.9898252538739168
964,0.78643565,0.023071001,0.550504955,2025-01-07 16:40:00,-0.9911275426599007,1.0,-0.991127542525817
965,0.776677201,0.025255455,0.543674041,2025-01-07 16:50:00,-0.992189992916622,0.9999999999999998,-0.992189992791489
966,0.766941084,0.027537383,0.536858759,2025-01-07 17:00:00,-0.9930678576159353,1.0,-0.9930678573726275
967,0.757228273,0.029916556,0.530059791,2025-01-07 17:10:00,-0.9938013903621221,1.0,-0.993801390261954
968,0.747539738,0.032392737,0.523277817,2025-01-07 17:20:00,-0.9944204640564596,1.0,-0.9944204640145822
969,0.73787645,0.034965677,0.516513515,2025-01-07 17:30:00,-0.9949476212677736,1.0,-0.9949476212469132
970,0.728239374,0.03763512,0.509767562,2025-01-07 17:40:00,-0.9954001250743434,0.9999999999999998,-0.9954001250893757
971,0.718629473,0.040400799,0.503040631,2025-01-07 17:50:00,-0.9957913725003584,0.9999999999999999,-0.9957913726710269
972,0.709047709,0.043262437,0.496333397,2025-01-07 18:00:00,-0.9961318882536059,1.0,-0.9961318880135057
973,0.699495041,0.046219748,0.489646529,2025-01-07 18:10:00,-0.9964300301285511,1.0,-0.9964300299597549
974,0.689972422,0.049272436,0.482980696,2025-01-07 18:20:00,-0.9966925053985795,1.0,-0.9966925055228611
975,0.680480806,0.052420196,0.476336564,2025-01-07 18:30:00,-0.9969247452431212,0.9999999999999999,-0.996924745590047
976,0.671021142,0.055662713,0.469714799,2025-01-07 18:40:00,-0.9971311841522292,0.9999999999999999,-0.9971311844673267
977,0.661594375,0.058999664,0.463116063,2025-01-07 18:50:00,-0.9973154702259628,1.0,-0.9973154702074347
978,0.652201449,0.062430713,0.456541014,2025-01-07 19:00:00,-0.9974806314302831,1.0,-0.9974806316648255
979,0.642843302,0.065955519,0.449990312,2025-01-07 19:10:00,-0.9976291908328775,1.0,-0.9976291908167634
980,0.633520871,0.069573728,0.44346461,2025-01-07 19:20:00,-0.9977632702464536,0.9999999999999997,-0.9977632702378064
981,0.624235087,0.073284979,0.436964561,2025-01-07 19:30:00,-0.9978846614028235,0.9999999999999999,-0.9978846614483915
982,0.614986879,0.077088901,0.430490815,2025-01-07 19:40:00,-0.9979948854838622,0.9999999999999996,-0.9979948855630323
983,0.605777173,0.080985113,0.424044021,2025-01-07 19:50:00,-0.9980952416154003,0.9999999999999998,-0.9980952417759468
984,0.596606888,0.084973226,0.417624821,2025-01-07 20:00:00,-0.9981868437297946,0.9999999999999999,-0.9981868439504942
985,0.587476942,0.089052841,0.411233859,2025-01-07 20:10:00,-0.9982706521098489,1.0,-0.9982706523159995
986,0.578388248,0.09322355,0.404871774,2025-01-07 20:20:00,-0.9983474975736801,1.0,-0.9983474974193588
987,0.569341715,0.097484935,0.398539201,2025-01-07 20:30:00,-0.9984181022162768,1.0,-0.998418101996768
988,0.560338248,0.101836572,0.392236773,2025-01-07 20:40:00,-0.9984830949542998,0.9999999999999999,-0.9984830949208575
989,0.551378746,0.106278024,0.385965122,2025-01-07 20:50:00,-0.9985430267648147,0.9999999999999998,-0.9985430268848241
990,0.542464106,0.110808847,0.379724874,2025-01-07 21:00:00,-0.9985983814486837,1.0,-0.9985983814977685
991,0.533595219,0.115428589,0.373516654,2025-01-07 21:10:00,-0.9986495846730834,0.9999999999999999,-0.9986495843429404
992,0.524772973,0.120136788,0.367341081,2025-01-07 21:20:00,-0.9986970128748293,1.0,-0.9986970126876636
993,0.515998249,0.124932971,0.361198774,2025-01-07 21:30:00,-0.9987409998279597,1.0,-0.9987409996067218
994,0.507271924,0.129816661,0.355090347,2025-01-07 21:40:00,-0.998781841631556,1.0,-0.9987818414980835
995,0.498594872,0.134787369,0.34901641,2025-01-07 21:50:00,-0.998819801691488,0.9999999999999999,-0.998819801773221
996,0.48996796,0.139844597,0.342977572,2025-01-07 22:00:00,-0.9988551156551171,1.0,-0.9988551158040254
997,0.48139205,0.144987839,0.336974435,2025-01-07 22:10:00,-0.9988879945414387,1.0,-0.9988879946595699
998,0.472868002,0.150216583,0.331007601,2025-01-07 22:20:00,-0.9989186263997937,1.0,-0.9989186266202735
999,0.464396665,0.155530304,0.325077666,2025-01-07 22:30:00,-0.9989471813682231,0.9999999999999998,-0.9989471813098251
1000,0.455978889,0.160928471,0.319185222,2025-01-07 22:40:00,-0.9989738119269108,1.0,-0.9989738118184919
1001,0.447615514,0.166410545,0.31333086,2025-01-07 22:50:00,-0.9989986555959672,0.9999999999999999,-0.9989986555106329
1002,0.439307378,0.171975977,0.307515165,2025-01-07 23:00:00,-0.9990218361757301,1.0,-0.9990218361685274
1003,0.43105531,0.17762421,0.301738717,2025-01-07 23:10:00,-0.999043466730565,0.9999999999999999,-0.9990434666468683
1004,0.422860136,0.183354681,0.296002095,2025-01-07 23:20:00,-0.9990636481957061,1.0,-0.9990636481368594
1005,0.414722676,0.189166815,0.290305873,2025-01-07 23:30:00,-0.9990824726442776,0.9999999999999999,-0.9990824725685502
1006,0.406643743,0.195060032,0.28465062,2025-01-07 23:40:00,-0.999100023585339,0.9999999999999999,-0.9991000237011888
1007,0.398624145,0.201033742,0.279036901,2025-01-07 23:50:00,-0.9991163772290995,0.9999999999999999,-0.9991163774465579
